87,141
88,106
88,129
89,101
89,122
89,132
89,113
90,97
90,111
90,121
91,117
91,124
91,142
92,133
92,99
92,105
92,116
92,119
92,125
92,142
93,111
94,114
94,119
94,122
94,123
95,101
95,107
95,135
96,120
96,134
97,126
97,129
98,117
99,123
99,130
99,141
100,126
101,113
101,118
101,122
101,127
101,137
102,109
102,110
102,114
102,116
102,119
102,123
102,131
102,136
102,140
103,117
103,134
104,113
106,113
106,115
106,122
107,118
109,110
109,119
109,140
109,141
110,116
110,119
110,123
110,141
111,115
111,122
111,129
112,140
113,130
113,118
114,129
114,137
115,118
116,138
116,141
117,120
117,134
118,122
118,139
119,140
121,132
122,129
122,132
123,140
124,142
125,133
125,131
125,136
125,137
128,136
129,130
130,132
131,133
131,140
133,136
133,138
133,140
136,141
136,142
137,141
138,140
140,141
141,142
